@relation GenevaExtended_2014_Acoustic_Parameters_Functionals_personality

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute F0linearHz_sma3nz_amean numeric
@attribute F0linearHz_sma3nz_stddevNorm numeric
@attribute F0linearHz_sma3nz_percentile20.0 numeric
@attribute F0linearHz_sma3nz_percentile50.0 numeric
@attribute F0linearHz_sma3nz_percentile80.0 numeric
@attribute F0linearHz_sma3nz_pctlrange0-2 numeric
@attribute F0linearHz_sma3nz_meanRisingSlope numeric
@attribute F0linearHz_sma3nz_stddevRisingSlope numeric
@attribute F0linearHz_sma3nz_meanFallingSlope numeric
@attribute F0linearHz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute mfcc1UV_sma3nz_amean numeric
@attribute mfcc2UV_sma3nz_amean numeric
@attribute mfcc3UV_sma3nz_amean numeric
@attribute mfcc4UV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute age {youth, adult, senior}
@attribute gender {m,f}
@attribute ewe numeric
@attribute likeability {L,NL}

@data
'train_105',3.683670e+01,5.542399e-02,3.523783e+01,3.604427e+01,3.925691e+01,4.019085e+00,5.130119e+01,4.474548e+01,2.240035e+01,6.726169e+00,2.325708e+02,1.227965e-01,2.105253e+02,2.205659e+02,2.656379e+02,5.511266e+01,7.434290e+02,7.575404e+02,3.128187e+02,1.086317e+02,4.121885e-01,1.061623e+00,8.622527e-02,2.119358e-01,7.196821e-01,6.334568e-01,9.919978e+00,5.520832e+00,8.051639e+00,3.483123e+00,2.276688e-01,1.365211e+00,1.579198e+01,6.621148e-01,-1.420196e+01,-9.635236e-01,-5.790636e+00,-2.207398e+00,-1.471724e+01,-1.086913e+00,2.822337e-02,8.642069e-01,1.360837e+00,8.280684e-01,9.079635e+00,1.981979e-01,9.371296e+00,1.281786e+00,3.229779e+01,3.105606e-01,7.123948e+02,2.604776e-01,1.528351e+03,1.570050e-01,-1.294408e+02,-7.111862e-01,1.607499e+03,1.110998e-01,1.236570e+03,3.299218e-01,-1.272536e+02,-6.909214e-01,2.672951e+03,7.852758e-02,9.213881e+02,2.118863e-01,-1.325281e+02,-6.135091e-01,-1.424849e+01,-5.858479e-01,3.017877e+01,3.509119e-01,7.487986e-02,2.810049e-01,-1.551109e-02,-9.118050e-01,4.488383e-01,7.578133e-01,2.409027e+01,3.376256e-01,-1.725700e+01,-1.117828e+00,-1.390318e+01,-1.028825e+00,-2.324536e+01,-8.489267e-01,-5.247159e+00,1.467757e+01,4.992829e-02,6.771288e-03,9.003039e-02,1.057129e+01,-1.216077e+01,-5.766143e-01,-9.453444e+00,2.912621e+00,1.973684e+00,1.916667e-01,7.624886e-02,2.514286e-01,3.416526e-01,-1.887574e+01,youth,f,-0.82,NL
'train_106',2.268265e+01,8.041111e-02,2.101423e+01,2.325508e+01,2.448279e+01,3.468554e+00,2.301096e+01,2.293243e+00,4.858507e+00,2.163420e+01,1.025001e+02,1.018649e-01,9.260926e+01,1.053894e+02,1.131109e+02,2.050163e+01,1.302558e+02,2.201988e+00,2.882988e+01,1.212056e+02,2.749991e-01,1.119215e+00,5.075011e-02,8.680915e-02,5.494003e-01,4.986502e-01,8.629590e+00,6.905186e+00,6.608260e+00,3.147846e+00,9.703654e-02,1.395044e+00,1.168824e+01,7.350070e-01,-1.103359e+01,-1.006382e+00,-1.854909e+01,-7.927801e-01,-1.864683e+01,-6.952185e-01,1.656661e-02,4.764287e-01,1.376654e+00,5.612185e-01,4.019753e+00,4.407647e-01,-1.582746e+01,-2.855931e-01,1.617631e+00,5.464094e+00,7.303324e+02,2.389994e-01,1.423768e+03,1.256141e-01,-1.660842e+02,-4.511368e-01,1.620863e+03,1.832565e-01,1.154090e+03,2.695888e-01,-1.671050e+02,-4.356351e-01,2.548808e+03,6.049092e-02,1.138332e+03,6.433168e-01,-1.677999e+02,-4.255616e-01,-1.117906e+01,-2.864720e-01,1.962070e+01,2.715128e-01,9.257998e-02,1.612484e-01,-2.880103e-02,-5.679580e-01,1.961104e-01,7.834413e-01,1.685168e+01,3.717114e-01,-8.541084e+00,-1.695152e+00,-3.020310e+01,-6.882408e-01,-3.028187e+01,-4.994188e-01,-7.623943e+00,1.762770e+01,6.770089e-02,1.330301e-03,8.064080e-02,1.072596e+01,-1.165679e+01,-1.638740e+01,-1.650958e+01,2.777778e+00,1.619433e+00,9.000000e-02,8.860023e-02,4.040000e-01,5.263687e-01,-2.588069e+01,adult,m,0.41,L
'train_107',3.932843e+01,1.631584e-01,3.726797e+01,3.876617e+01,3.970326e+01,2.435291e+00,8.670881e+02,0.000000e+00,7.018374e+00,9.999168e+00,2.886075e+02,4.863548e-01,2.368316e+02,2.581329e+02,2.724799e+02,3.564833e+01,1.600877e+04,0.000000e+00,-4.739659e+01,1.788352e+02,1.893025e-01,1.270078e+00,3.910980e-02,5.810423e-02,3.207871e-01,2.816773e-01,4.994101e+00,2.621331e+00,5.442361e+00,3.556927e+00,7.307317e-02,1.479289e+00,3.561002e+00,4.437475e+00,-9.719925e-01,-1.535916e+01,-1.757638e+00,-5.768663e+00,-1.483496e+01,-1.333102e+00,2.231105e-02,5.757366e-01,1.533100e+00,8.085602e-01,9.791171e+00,2.409468e-01,4.758686e+00,3.374199e+00,1.707805e+01,1.077208e+00,6.674178e+02,2.270538e-01,1.386243e+03,1.077478e-01,-1.503862e+02,-5.290444e-01,1.631647e+03,7.744249e-02,1.157537e+03,2.751635e-01,-1.413818e+02,-5.708798e-01,2.526631e+03,6.868181e-02,9.361002e+02,2.187715e-01,-1.425701e+02,-5.571878e-01,-1.244202e+01,-9.962394e-01,2.119601e+01,7.257860e-01,5.023080e-02,3.839508e-01,-8.899434e-03,-1.933144e+00,1.706420e-01,7.170747e-01,1.867157e+01,5.774232e-01,-5.965545e+00,-3.168463e+00,1.421327e+00,7.567642e+00,-3.134007e+01,-5.705636e-01,9.043786e+00,-6.030803e+00,4.786342e-02,2.480185e-02,3.390290e-02,-3.391309e+00,1.541369e+00,-3.302968e+00,-7.030152e+00,2.491103e+00,2.536232e+00,1.200000e-01,7.982123e-02,2.212500e-01,2.180847e-01,-2.771544e+01,youth,f,-0.62,NL
'train_108',4.016964e+01,1.894082e-01,2.734591e+01,4.351048e+01,4.417707e+01,1.683116e+01,3.457012e+02,0.000000e+00,4.832565e+01,4.779874e+01,3.037726e+02,3.418303e-01,1.334534e+02,3.395151e+02,3.528259e+02,2.193725e+02,5.066116e+03,0.000000e+00,4.909064e+02,6.835816e+02,1.901022e-01,1.333032e+00,2.844693e-02,3.119517e-02,3.881705e-01,3.597236e-01,6.296570e+00,3.132642e+00,4.998158e+00,2.684845e+00,5.421165e-02,1.499884e+00,-3.662503e+00,-1.939294e+00,6.524270e-01,2.025265e+01,-3.749902e+00,-2.714228e+00,-1.288656e+01,-1.002648e+00,5.430917e-02,3.009288e-01,3.070471e+00,3.392654e-01,2.378495e+00,9.441675e-01,-2.127735e-01,-3.207802e+01,-5.584789e+00,-2.584587e+00,9.615540e+02,1.363323e-01,1.092089e+03,5.102153e-01,-1.859941e+02,-2.508714e-01,1.948910e+03,1.601939e-01,1.221150e+03,4.863113e-01,-1.814848e+02,-2.842832e-01,2.707198e+03,7.877863e-02,1.213371e+03,3.264554e-01,-1.804806e+02,-2.995637e-01,-1.394669e+00,-1.897723e+00,7.426878e+00,7.562295e-01,6.989607e-02,2.480894e-01,1.829110e-03,7.334308e+00,1.917838e-01,3.073228e-01,-1.687051e+00,-2.453691e+00,2.037024e+01,8.417179e-01,-1.737104e+01,-1.794301e-01,-2.472229e+01,-7.792240e-01,1.320652e+00,6.354059e+00,5.192347e-02,2.365541e-02,3.948129e-02,-3.792258e+00,-1.633021e+00,-2.331383e+00,-1.161949e+01,2.192982e+00,1.793722e+00,5.000000e-02,1.414214e-02,3.880000e-01,5.399777e-01,-3.059138e+01,youth,m,0.14,L
'train_109',3.353372e+01,2.783091e-01,2.277262e+01,3.600120e+01,4.340015e+01,2.062753e+01,1.028072e+02,3.994384e+01,6.588277e+01,3.301576e+01,2.186411e+02,4.836922e-01,1.024742e+02,2.200155e+02,3.373363e+02,2.348621e+02,1.384506e+03,4.593942e+02,8.497179e+02,2.908998e+02,3.580568e-01,9.508415e-01,1.329877e-01,2.303561e-01,5.081108e-01,3.751231e-01,7.923440e+00,5.536542e+00,7.399178e+00,7.121747e+00,1.293177e-01,1.235086e+00,7.166013e+00,1.393605e+00,-1.664580e+01,-8.216740e-01,-5.938998e+00,-1.518335e+00,-2.238019e+01,-7.550495e-01,2.046485e-02,7.930337e-01,1.748851e+00,6.534429e-01,4.712235e+00,6.690319e-01,-2.621107e-02,-3.941980e+02,1.366514e+01,7.232093e-01,9.398163e+02,1.620502e-01,1.365261e+03,2.024851e-01,-1.582968e+02,-4.931386e-01,1.730689e+03,9.422176e-02,1.229991e+03,2.600292e-01,-1.566604e+02,-5.031136e-01,2.614120e+03,5.890870e-02,9.885934e+02,2.316640e-01,-1.589357e+02,-4.699812e-01,-7.947438e+00,-6.738515e-01,2.216092e+01,2.745751e-01,8.710468e-02,2.123631e-01,2.043530e-03,7.644054e+00,2.288335e-01,1.036259e+00,1.242708e+01,4.987412e-01,-1.686845e+01,-8.201689e-01,-5.468351e+00,-1.870443e+00,-3.378738e+01,-5.477324e-01,-2.563267e+00,1.707184e+01,7.519380e-02,9.351836e-03,1.042304e-01,5.950080e+00,-1.604335e+01,-6.367676e+00,-1.883154e+01,3.300330e+00,2.693603e+00,7.125000e-02,4.342738e-02,3.185714e-01,3.726901e-01,-2.396127e+01,adult,m,1.02,L
'train_110',2.637170e+01,1.251320e-01,2.383731e+01,2.585910e+01,2.692296e+01,3.085655e+00,1.638298e+01,1.045061e+01,8.644360e+01,0.000000e+00,1.292148e+02,2.527035e-01,1.089717e+02,1.224778e+02,1.302362e+02,2.126441e+01,1.718109e+02,1.145384e+02,8.569148e+02,0.000000e+00,1.628197e-01,8.382704e-01,6.358823e-02,1.006121e-01,2.436490e-01,1.800607e-01,2.753220e+00,1.385148e+00,3.592899e+00,2.536726e+00,4.200261e-02,1.271026e+00,8.588619e+00,8.328405e-01,-1.806393e+01,-4.344749e-01,-1.937293e+01,-4.653732e-01,-3.133747e+01,-3.695528e-01,2.523076e-02,1.024520e+00,1.524627e+00,1.118763e+00,5.035232e+00,3.820039e-01,-4.540094e+00,-1.866067e+00,1.527040e+01,6.036571e-01,6.006987e+02,3.141294e-01,1.683440e+03,1.350748e-01,-1.478432e+02,-6.451592e-01,1.425474e+03,1.068179e-01,1.336752e+03,2.497977e-01,-1.458923e+02,-6.378363e-01,2.380981e+03,5.617807e-02,8.298726e+02,1.103942e-01,-1.474761e+02,-6.128653e-01,-1.316963e+01,-3.364902e-01,2.412087e+01,1.920708e-01,1.313381e-01,9.222056e-02,-1.670391e-02,-7.271852e-01,9.624021e-02,5.667498e-01,1.591851e+01,3.214497e-01,-2.074734e+01,-5.668710e-01,-2.459419e+01,-5.814251e-01,-4.025023e+01,-2.722801e-01,-7.701111e+00,1.746446e+01,1.151412e-01,1.709931e-03,2.554792e-02,6.335993e+00,-1.718369e+01,-1.786744e+01,-2.869902e+01,3.358209e+00,1.901141e+00,1.180000e-01,7.547185e-02,3.216667e-01,3.523453e-01,-3.354100e+01,youth,m,0.06,NL
'train_111',2.345542e+01,4.416678e-02,2.220982e+01,2.354302e+01,2.406313e+01,1.853302e+00,-9.775007e+00,0.000000e+00,1.751986e+01,0.000000e+00,1.067887e+02,5.999126e-02,9.919579e+01,1.071399e+02,1.104027e+02,1.120690e+01,-5.703182e+01,0.000000e+00,1.149153e+02,0.000000e+00,2.015806e-01,1.622528e+00,3.693255e-02,8.549725e-02,2.345554e-01,1.976229e-01,1.244702e+00,1.240691e+00,2.863964e+00,2.486985e+00,5.580733e-02,1.817675e+00,4.318408e+00,3.161896e+00,-1.860519e+01,-7.685409e-01,-4.136695e+00,-2.444347e+00,-1.308231e+01,-9.908749e-01,1.283233e-02,1.191523e+00,1.635119e+00,8.434268e-01,3.744751e+00,4.751578e-01,-2.781137e+00,-1.191901e+00,1.888784e+01,5.404960e-01,6.045858e+02,2.560804e-01,1.590107e+03,1.394882e-01,-1.590635e+02,-5.076801e-01,1.502780e+03,6.825375e-02,1.227674e+03,1.599550e-01,-1.596977e+02,-4.999126e-01,2.385152e+03,5.435742e-02,1.331518e+03,3.667693e-01,-1.625223e+02,-4.565015e-01,-6.604539e+00,-1.000085e+00,2.723179e+01,1.752409e-01,7.315646e-02,1.898390e-01,1.773131e-03,8.995266e+00,1.811125e-01,6.229899e-01,2.178061e+01,3.000135e-01,-2.712091e+01,-7.888717e-01,9.007477e-01,1.304587e+01,-1.917784e+01,-7.438136e-01,1.047190e+00,1.084763e+01,6.558181e-02,1.805989e-02,2.710783e-02,4.187624e-01,-1.670479e+01,-5.434409e+00,-1.159708e+01,1.250000e+00,1.935484e+00,9.333333e-02,9.672412e-02,3.000000e-01,2.284732e-01,-2.580723e+01,youth,m,0.41,L
'train_112',2.384406e+01,2.948383e-02,2.336790e+01,2.395623e+01,2.437111e+01,1.003204e+00,1.886067e+01,4.350138e+00,5.300024e+01,4.639756e+01,1.091078e+02,4.005000e-02,1.060633e+02,1.097304e+02,1.123897e+02,6.326431e+00,1.185880e+02,2.583806e+01,3.457873e+02,3.014821e+02,2.863533e-01,8.879864e-01,9.586456e-02,1.630685e-01,4.608795e-01,3.650149e-01,5.700082e+00,3.180913e+00,5.228290e+00,4.828046e+00,1.012210e-01,1.345121e+00,1.296134e+01,6.134424e-01,-1.999811e+01,-5.737457e-01,2.083679e+00,4.909059e+00,-3.231227e+01,-4.660715e-01,2.867641e-02,6.638024e-01,1.989200e+00,6.163849e-01,2.907519e+00,3.334642e-01,-4.676627e+00,-7.095036e-01,7.105113e+00,1.034250e+00,6.218111e+02,2.054254e-01,1.456423e+03,1.623122e-01,-1.784078e+02,-3.507033e-01,1.557915e+03,5.882659e-02,1.007241e+03,2.113635e-01,-1.796112e+02,-3.291119e-01,2.460019e+03,5.078796e-02,8.402695e+02,1.989612e-01,-1.792826e+02,-3.361699e-01,-8.125306e+00,-4.727722e-01,1.541455e+01,3.310288e-01,9.425577e-02,1.944093e-01,-1.617336e-02,-9.426823e-01,1.777479e-01,6.011196e-01,1.657872e+01,3.400181e-01,-9.959834e+00,-1.972787e+00,4.051022e-01,2.304000e+01,-4.895488e+01,-4.442288e-01,-4.592805e+00,1.529001e+01,8.640262e-02,9.914923e-04,9.527665e-02,1.242593e+01,-2.119619e+01,2.457826e+00,-3.061641e+01,3.463203e+00,1.327434e+00,6.666666e-02,3.771236e-02,4.975000e-01,5.354612e-01,-2.724044e+01,youth,m,0.50,L
'train_113',3.970879e+01,2.238842e-01,3.219767e+01,3.486552e+01,5.103828e+01,1.884062e+01,8.878011e+01,8.135293e+01,1.931933e+02,1.852679e+02,3.133725e+02,5.477238e-01,1.766206e+02,2.060467e+02,5.269107e+02,3.502901e+02,2.776894e+03,2.006798e+03,4.585975e+03,4.285660e+03,3.850504e-01,9.817039e-01,1.310179e-01,2.433946e-01,5.899423e-01,4.589244e-01,7.719165e+00,4.708121e+00,8.405469e+00,5.786729e+00,1.693861e-01,1.311326e+00,5.971406e+00,2.557422e+00,-1.624386e+01,-8.282272e-01,-8.957759e+00,-1.496053e+00,-2.920009e+01,-5.966449e-01,2.774877e-02,8.621957e-01,1.876581e+00,7.965950e-01,5.505070e+00,5.713878e-01,-4.699603e+00,-2.494268e+00,1.419024e+01,1.855502e+00,8.611622e+02,2.053457e-01,1.400418e+03,2.503547e-01,-1.186438e+02,-7.530700e-01,1.711992e+03,1.057533e-01,1.221696e+03,2.377386e-01,-1.080099e+02,-8.373787e-01,2.646598e+03,7.483023e-02,1.165961e+03,5.801699e-01,-1.137065e+02,-7.459461e-01,-6.125608e+00,-1.689299e+00,1.981744e+01,7.572184e-01,8.031239e-02,2.113764e-01,-1.201609e-02,-1.855727e+00,2.299183e-01,1.104042e+00,1.119419e+01,1.561284e+00,-1.598388e+01,-9.167778e-01,-1.274142e+01,-1.264216e+00,-3.039898e+01,-4.904259e-01,-9.604748e-01,1.357032e+01,7.679418e-02,3.963135e-03,1.291413e-01,1.879036e+00,-1.680740e+01,-6.492872e+00,-2.632041e+01,3.088803e+00,5.241935e+00,7.923077e-02,5.090890e-02,9.153846e-02,6.322684e-02,-2.189263e+01,adult,f,1.00,L
'train_114',2.226521e+01,1.135514e-01,2.059509e+01,2.192484e+01,2.440735e+01,3.812267e+00,1.754411e+01,5.419360e+00,4.301812e+01,2.287256e+01,1.006087e+02,1.514076e-01,9.036152e+01,9.757747e+01,1.126566e+02,2.229510e+01,1.072051e+02,4.311570e+01,2.732251e+02,1.672239e+02,2.176860e-01,1.066731e+00,5.511756e-02,1.022786e-01,3.664512e-01,3.113336e-01,4.350224e+00,2.443531e+00,5.010503e+00,3.523597e+00,8.406911e-02,1.456491e+00,9.019270e+00,1.649217e+00,-8.356894e+00,-1.420953e+00,-4.048253e+00,-2.657348e+00,-1.991782e+01,-9.728253e-01,2.264656e-02,1.178728e+00,1.857274e+00,6.509814e-01,4.076057e+00,3.261926e-01,-1.023796e+01,-5.190831e-01,1.753798e+01,5.223325e-01,5.061435e+02,2.908324e-01,1.502022e+03,1.221672e-01,-1.494825e+02,-5.977221e-01,1.441879e+03,1.381130e-01,1.151391e+03,2.588054e-01,-1.529281e+02,-5.421973e-01,2.413104e+03,7.232656e-02,9.195790e+02,2.830694e-01,-1.541619e+02,-5.247431e-01,-1.681496e+01,-4.380859e-01,2.693139e+01,3.078565e-01,9.124252e-02,1.610134e-01,-1.553374e-02,-6.791354e-01,1.933506e-01,7.516842e-01,2.557356e+01,2.917807e-01,-1.748324e+00,-9.372779e+00,-3.339266e+00,-4.259948e+00,-4.027227e+01,-4.549414e-01,-2.475305e+00,1.235854e+01,7.932383e-02,1.759417e-02,5.246070e-02,4.193323e+00,-1.029235e+01,-4.302106e+00,-1.417473e+01,2.352941e+00,2.089552e+00,1.014286e-01,6.937034e-02,3.112500e-01,3.537456e-01,-2.658679e+01,senior,m,1.12,L
'train_115',3.372702e+01,7.929300e-02,3.161840e+01,3.331447e+01,3.501484e+01,3.396441e+00,1.521945e+02,9.164556e+01,1.420173e+02,1.700127e+02,1.962700e+02,1.856836e-01,1.708105e+02,1.883883e+02,2.078465e+02,3.703604e+01,2.042542e+03,1.399619e+03,2.036740e+03,2.531158e+03,2.897667e-01,1.171234e+00,4.578281e-02,1.142600e-01,5.819634e-01,5.361806e-01,7.438416e+00,5.120411e+00,7.116523e+00,4.135602e+00,9.140246e-02,1.373768e+00,5.833676e+00,1.714324e+00,-1.335169e+01,-9.610680e-01,-4.828041e+00,-1.802881e+00,-2.087129e+01,-1.037765e+00,4.545121e-02,1.824048e+00,1.993321e+00,8.425214e-01,6.288037e+00,5.069212e-01,1.085518e+00,7.742095e+00,1.783993e+01,4.417231e-01,7.529700e+02,2.494994e-01,1.681071e+03,2.436748e-01,-1.506807e+02,-5.614249e-01,1.580854e+03,1.042996e-01,1.234916e+03,1.534853e-01,-1.467850e+02,-5.871501e-01,2.533721e+03,6.054768e-02,9.836052e+02,1.987105e-01,-1.489698e+02,-5.543125e-01,-5.155422e+00,-9.978197e-01,1.631862e+01,4.971015e-01,8.035340e-02,2.655934e-01,-1.282694e-02,-1.291066e+00,2.114521e-01,6.262404e-01,1.095670e+01,8.270822e-01,-2.415065e+01,-5.588755e-01,-7.852050e+00,-1.698361e+00,-4.092360e+01,-4.665104e-01,-2.146038e+00,1.068376e+01,6.209630e-02,1.291676e-02,5.145083e-02,4.255989e+00,-9.623866e+00,-3.878239e+00,-1.407234e+01,2.307692e+00,2.352941e+00,1.016667e-01,5.367080e-02,2.585714e-01,3.567083e-01,-2.677032e+01,senior,f,-0.32,NL
'train_116',2.623446e+01,8.326240e-02,2.520290e+01,2.587258e+01,2.715395e+01,1.951050e+00,4.821078e+01,3.766997e+01,3.244025e+02,5.282479e+02,1.263964e+02,1.532972e-01,1.179182e+02,1.225713e+02,1.320653e+02,1.414713e+01,4.196805e+02,3.885440e+02,3.099809e+03,5.038372e+03,2.720678e-01,1.053696e+00,4.123859e-02,1.453788e-01,5.025634e-01,4.613248e-01,5.630285e+00,5.166875e+00,6.517007e+00,4.408781e+00,1.268365e-01,1.616026e+00,5.073795e+00,2.987426e+00,-7.915121e+00,-1.805218e+00,-5.823795e+00,-1.945967e+00,-2.320418e+01,-8.599228e-01,4.340220e-02,1.116772e+00,1.641697e+00,7.918175e-01,4.388239e+00,3.301671e-01,-3.652869e+00,-1.534683e+00,1.804861e+01,3.154380e-01,5.770930e+02,2.735981e-01,1.455289e+03,1.183767e-01,-1.478986e+02,-5.875326e-01,1.597373e+03,1.262094e-01,1.036087e+03,2.315384e-01,-1.499485e+02,-5.492910e-01,2.543678e+03,5.249677e-02,9.671806e+02,2.801012e-01,-1.507582e+02,-5.367777e-01,-1.467658e+01,-3.546697e-01,2.437213e+01,2.327778e-01,7.332594e-02,2.515737e-01,-3.098476e-02,-2.945809e-01,2.410491e-01,5.984815e-01,2.277250e+01,2.744174e-01,1.552867e+00,1.211342e+01,-1.020904e+01,-1.267209e+00,-4.130612e+01,-4.790269e-01,-2.778508e-01,9.717472e+00,5.709144e-02,1.127361e-02,8.985695e-02,-7.833531e-01,-1.107100e+01,-4.304064e+00,-1.739233e+01,2.265372e+00,1.973684e+00,1.216667e-01,5.209500e-02,3.616667e-01,3.557347e-01,-2.394291e+01,adult,m,0.09,NL
