@relation GenevaExtended_2014_Acoustic_Parameters_Functionals_personality-likeability.TestFilter-weka.filters.unsupervised.attribute.Remove-R106

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute F0linearHz_sma3nz_amean numeric
@attribute F0linearHz_sma3nz_stddevNorm numeric
@attribute F0linearHz_sma3nz_percentile20.0 numeric
@attribute F0linearHz_sma3nz_percentile50.0 numeric
@attribute F0linearHz_sma3nz_percentile80.0 numeric
@attribute F0linearHz_sma3nz_pctlrange0-2 numeric
@attribute F0linearHz_sma3nz_meanRisingSlope numeric
@attribute F0linearHz_sma3nz_stddevRisingSlope numeric
@attribute F0linearHz_sma3nz_meanFallingSlope numeric
@attribute F0linearHz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute mfcc1UV_sma3nz_amean numeric
@attribute mfcc2UV_sma3nz_amean numeric
@attribute mfcc3UV_sma3nz_amean numeric
@attribute mfcc4UV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute age {youth,adult,senior}
@attribute gender {m,f}
@attribute likeability {L,NL}

@data
devel_163,35.50995,0.055997,33.71189,34.77019,37.99454,4.282646,76.50848,51.89395,11.43388,6.91073,215.2897,0.115594,192.78,204.9446,246.8774,54.09732,869.1776,540.8574,131.0669,76.07173,0.353112,1.294436,0.063095,0.084747,0.643557,0.580462,6.560698,2.180772,6.111907,2.919882,0.148841,1.549964,8.560388,1.016816,-10.06009,-1.131281,-8.9369,-1.019293,-17.67193,-0.745441,0.018254,0.830104,1.621682,0.788758,8.048572,0.324881,4.781078,1.948165,21.2412,0.512986,770.3911,0.192951,1451.033,0.174938,-144.2109,-0.583554,1674.06,0.090415,1060.371,0.24893,-145.5889,-0.556166,2653.039,0.03824,985.1678,0.307548,-147.2871,-0.530909,-10.33612,-0.568632,20.47103,0.462227,0.078164,0.155939,-0.015578,-0.8448,0.386641,0.661709,14.28451,0.776377,-10.62194,-1.740608,-13.18037,-0.682547,-28.2972,-0.441784,-4.723584,12.62359,0.054016,0.006311,0.054957,6.356454,-9.716985,-7.279577,-13.38148,2.155173,2.643172,0.101667,0.066687,0.218571,0.343737,-21.7177,youth,f,NL
train_005,37.03646,0.061579,35.31431,36.87316,38.47898,3.164669,114.8149,157.2848,40.89101,39.54348,236.0623,0.152555,211.4583,231.3806,253.8706,42.41226,2456.166,2731.859,664.5301,785.954,0.347135,1.462154,0.030211,0.051058,0.634909,0.604699,10.75895,4.795169,11.44554,6.860297,0.142375,1.626231,6.120817,1.416685,-2.869368,-4.441371,-4.52293,-1.490048,-18.81321,-0.837401,0.017576,2.157317,1.193558,0.880045,9.932076,0.253864,8.895308,0.887587,17.55097,0.463191,751.8403,0.194343,1447.494,0.123429,-143.0895,-0.59288,1715.921,0.097336,1139.348,0.282527,-140.7257,-0.593877,2608.601,0.068783,1122.226,0.32798,-141.9057,-0.576121,-11.89983,-0.642329,19.86675,0.316248,0.07933,0.189589,-0.01078,-1.332297,0.352892,0.770729,13.16255,0.523421,-7.675876,-2.543099,-8.493469,-0.819911,-32.52793,-0.458146,-2.674785,8.477419,0.056187,0.017027,0.045022,2.982014,-0.465065,-2.856899,-12.12924,2.777778,2.253521,0.13375,0.09013,0.2875,0.345172,-20.87365,youth,f,NL
train_024,33.91295,0.090837,32.82126,34.81847,35.5681,2.746838,-28.16707,24.32005,9.119497,0,197.5389,0.132043,183.1003,205.5116,214.5796,31.47922,-146.317,216.0046,69.81516,0,0.281929,1.092832,0.045305,0.165031,0.507435,0.462131,6.868033,3.409795,5.763169,3.360542,0.107379,1.306932,11.72855,1.092012,-7.319054,-2.08621,-8.553655,-1.511147,-23.20015,-0.830394,0.024366,1.134152,1.397974,0.972926,9.187143,0.28885,6.62707,1.499845,30.57937,0.336599,775.3613,0.255426,1357.058,0.159355,-139.5468,-0.629089,1765.878,0.151322,1055.397,0.264834,-140.3135,-0.597959,2698.879,0.077926,1129.319,0.442066,-142.8785,-0.559847,-15.54585,-0.548023,24.22212,0.427289,0.091189,0.105626,-0.028139,-0.583054,0.230662,0.65768,22.87842,0.453161,-13.3707,-1.483957,-19.62498,-0.629053,-39.73409,-0.429602,-3.585599,10.32315,0.05174,0.007243,0.052765,6.609295,-4.409496,-3.681174,-15.7623,2.508961,2.554744,0.115714,0.098104,0.2225,0.33312,-23.89371,youth,f,NL
train_034,35.16019,0.069284,32.44257,34.98239,37.13025,4.687672,20.96846,18.46978,38.54301,13.08844,211.7207,0.14376,179.1449,207.4414,234.9579,55.81308,278.8127,256.1337,486.3911,175.291,0.260622,1.336465,0.033244,0.12386,0.420222,0.386978,7.245162,5.313853,9.163568,6.364082,0.105643,1.636597,5.32194,2.203721,-7.423351,-1.764408,-3.595887,-2.999452,-21.61289,-0.621432,0.048782,1.008204,1.535498,0.715419,7.210365,0.272775,7.37622,1.331176,20.04484,0.454476,707.9421,0.261431,1464.479,0.12526,-147.2197,-0.564029,1665.508,0.099509,1143.183,0.134179,-145.328,-0.554845,2526.486,0.072741,1095.181,0.296907,-146.0861,-0.543164,-10.58462,-0.610732,19.05825,0.442981,0.063282,0.25507,-0.014732,-0.764426,0.269502,0.823878,15.3972,0.679097,-10.03731,-1.428598,-5.27866,-2.180734,-33.5436,-0.277347,-1.98306,10.3834,0.060005,0.014047,0.039542,1.321999,-5.898499,-3.152611,-16.66677,2.424242,2.769231,0.097778,0.07714,0.218,0.306914,-25.35129,youth,f,L
train_039,35.06504,0.029979,33.9997,34.9615,36.09821,2.098507,13.26055,2.378282,2.120217,12.35874,208.8274,0.061367,195.9956,207.1969,221.2616,25.26605,164.7159,37.60845,31.93089,148.3588,0.298974,1.223241,0.068964,0.085984,0.508079,0.439115,4.551845,1.911275,3.441461,2.558166,0.115163,1.7282,5.456616,1.496582,-14.78017,-0.7064,-16.73538,-0.581329,-29.69771,-0.428378,0.015074,0.789057,1.010288,1.047177,8.934984,0.286749,6.892282,1.24658,30.01744,0.175494,767.1974,0.223329,1390.761,0.161967,-161.2498,-0.496267,1672.632,0.106586,1078.648,0.145283,-161.9554,-0.465989,2650.812,0.080885,959.6218,0.243018,-163.2284,-0.445758,-15.55202,-0.5145,27.53827,0.170722,0.113582,0.07754,-0.021341,-0.578316,0.325173,0.726584,15.50809,0.292399,-21.20909,-0.860231,-29.16797,-0.253432,-41.12273,-0.395072,-4.42445,12.06348,0.076873,0.006562,0.066516,2.936712,-13.23678,-13.82993,-26.8794,1.809955,1.388889,0.133333,0.063421,0.4225,0.385446,-22.74322,youth,f,NL
train_047,36.33631,0.130327,34.10198,35.13722,36.84446,2.742481,161.09,0,9.601964,8.513521,237.054,0.49177,197.1694,209.3066,231.0064,33.83699,4135.013,0,164.3736,201.2388,0.253588,1.120735,0.038658,0.104392,0.529581,0.490923,5.289985,1.682424,5.986473,3.218075,0.103773,1.39919,10.22356,1.365233,-9.629667,-1.426791,-10.90858,-1.222744,-27.93435,-0.536149,0.024531,0.904943,1.826028,0.812608,7.656335,0.429707,-0.029364,-379.1587,25.82126,0.470821,673.8644,0.293775,1447.325,0.197137,-129.6562,-0.714047,1614.871,0.137091,1213.338,0.303733,-121.519,-0.733904,2548.304,0.090816,1052.314,0.269228,-125.4102,-0.673773,-14.48089,-0.632788,26.03318,0.454108,0.086968,0.158247,-0.025168,-0.608804,0.201057,0.800525,20.1604,0.607046,-14.44587,-0.999211,-18.3644,-0.786837,-37.9297,-0.376178,-2.87774,10.74992,0.062208,0.007471,0.040543,3.602259,-6.288486,-5.560165,-21.32436,2.952029,3.007519,0.125,0.137477,0.163333,0.266458,-25.04071,youth,f,NL
train_068,36.6556,0.065933,34.38248,36.73706,38.90107,4.518585,88.51714,100.299,56.78781,50.15178,230.9238,0.133094,200.4022,229.9825,260.1697,59.7675,1043.092,1165.01,641.0071,494.7585,0.323269,1.179028,0.032455,0.197467,0.518065,0.48561,8.150486,5.98184,7.817866,4.879752,0.138653,1.350954,5.825669,2.811727,-11.9847,-1.195041,1.673018,6.307265,-17.5267,-0.886096,0.021102,0.846557,1.521924,0.778123,8.120885,0.371871,5.588558,1.523462,27.71114,0.301587,696.4096,0.283525,1459.29,0.094714,-139.5578,-0.619211,1638.157,0.128721,1167,0.165638,-133.6357,-0.635714,2500.796,0.107878,1049.257,0.378036,-137.8327,-0.576839,-13.09114,-0.588929,27.18485,0.259215,0.077835,0.185616,-0.018451,-0.795135,0.306571,0.64431,22.99843,0.346387,-19.69118,-0.934536,-6.112061,-1.405001,-29.03403,-0.35522,3.25038,6.510267,0.04796,0.024728,0.047241,-3.642398,-7.994111,5.985106,-11.70997,3.968254,2.42915,0.14,0.135524,0.214286,0.203881,-23.01868,youth,f,L
train_079,37.33974,0.074227,34.77243,37.6488,39.30604,4.533604,15.63825,12.86889,32.72298,15.71843,241.2857,0.191842,204.942,241.9912,266.2957,61.35371,293.7102,282.2561,607.6205,384.2175,0.305066,1.207,0.0371,0.132604,0.51997,0.48287,6.859268,3.642509,4.852382,2.84562,0.112405,1.621918,9.174832,1.59064,-1.231996,-12.4351,-15.39575,-0.912612,-19.57388,-0.895622,0.016348,1.274175,1.113712,1.06152,11.2243,0.22446,16.21884,0.49479,29.93718,0.309336,691.7272,0.216244,1336.049,0.13594,-122.2952,-0.742212,1736.342,0.147719,1066.448,0.290021,-122.8585,-0.689582,2651.464,0.062204,906.2567,0.294883,-123.4649,-0.679418,-19.02545,-0.454289,26.90107,0.345378,0.078447,0.231528,-0.026098,-0.791544,0.228856,0.964446,21.41397,0.476718,4.545036,4.048014,-22.89526,-0.673355,-31.81384,-0.560639,-1.456896,8.882766,0.060842,0.014288,0.020596,-0.401634,-5.710344,-9.466069,-10.07404,2.386635,1.690821,0.254286,0.126813,0.27625,0.275769,-20.33035,youth,f,NL
train_080,35.04505,0.051969,33.04061,35.13885,36.8988,3.858192,23.46373,4.991203,225.7882,287.5333,209.362,0.105305,185.4399,209.3275,231.7308,46.29091,291.015,55.75892,2839.971,3618.946,0.367902,1.156725,0.053831,0.154262,0.751368,0.697537,8.113486,4.032258,7.890891,4.440853,0.158576,1.385202,8.339139,1.861372,-10.47145,-1.817345,-14.23547,-0.737146,-17.51768,-0.872338,0.024138,0.844288,1.477705,0.820675,7.425083,0.396004,2.702344,2.112945,27.43032,0.361576,750.4123,0.239422,1520.509,0.130173,-139.3725,-0.641862,1606.125,0.124014,1217.961,0.143163,-138.8674,-0.62752,2497.692,0.095351,1135.982,0.401777,-143.4268,-0.562823,-9.851314,-0.788365,28.15548,0.380749,0.089441,0.150105,-0.017138,-0.832498,0.370422,0.638902,23.29753,0.425606,-28.19698,-0.579,-13.77304,-0.827559,-22.15599,-0.832718,-2.051691,8.69082,0.063688,0.007981,0.065979,1.616238,-3.005492,-14.22647,-15.2611,2.517986,2.222222,0.133333,0.074536,0.252857,0.34404,-21.53691,youth,f,NL
train_084,35.07165,0.037101,34.07394,34.95731,35.86075,1.786812,51.75013,51.89521,22.70361,18.65387,209.1233,0.07671,196.8498,207.1481,218.2966,21.44679,637.7855,636.069,282.7974,233.5341,0.405228,1.095317,0.044647,0.189094,0.749666,0.705019,7.245213,3.104857,8.330257,3.77575,0.159994,1.301348,5.85271,2.315904,-14.32814,-1.144785,-8.809853,-1.331156,-23.25525,-0.883055,0.01828,1.07575,1.399911,0.956727,8.17706,0.384498,0.986634,7.401942,21.86019,0.48832,682.7542,0.247539,1517.788,0.208859,-123.6175,-0.774655,1601.327,0.141831,1222.764,0.321919,-121.426,-0.755877,2458.52,0.097773,1144.74,0.223952,-124.8363,-0.701588,-10.43238,-0.768702,23.42955,0.423361,0.083903,0.231806,-0.017885,-1.075015,0.295435,0.694748,15.65833,0.709896,-18.22104,-1.224331,-17.00528,-0.738317,-33.01279,-0.699802,0.202499,7.675395,0.058642,0.013268,0.073408,-0.796526,-11.19408,-2.764518,-16.60775,2.580645,2.95082,0.127778,0.04184,0.171,0.310788,-20.87014,youth,f,NL
train_099,37.37276,0.070322,35.36772,37.2914,39.00796,3.64024,203.1241,417.3634,48.71687,43.02669,241.0683,0.16388,212.119,237.0991,261.8521,49.73306,3232.777,6736.606,737.1652,699.08,0.387417,1.122418,0.057585,0.237559,0.668501,0.610916,7.749156,3.248343,7.456903,4.156649,0.179833,1.322756,9.273573,1.291183,-12.79678,-1.029682,-0.765828,-10.28176,-32.05546,-0.556738,0.02739,0.841088,1.416871,0.740104,8.30554,0.281839,9.087304,0.926157,21.52526,0.49261,685.9882,0.260174,1503.521,0.135126,-130.7234,-0.690163,1626.466,0.104654,1171.887,0.1996,-126.2977,-0.69249,2496.735,0.078508,991.0079,0.223334,-128.2469,-0.663197,-11.53815,-0.569755,20.3248,0.514705,0.069263,0.231394,-0.021507,-0.477514,0.386285,0.65345,18.20444,0.492367,-15.16797,-1.030835,-3.342112,-2.566169,-47.23677,-0.310281,-2.086538,8.288565,0.059039,0.009645,0.048913,3.649597,-11.09437,0.85315,-22.58261,3.012048,2.752294,0.135556,0.080015,0.205556,0.343062,-21.02812,youth,f,L
train_105,36.8367,0.055424,35.23783,36.04427,39.25691,4.019085,51.30119,44.74548,22.40035,6.726169,232.5708,0.122797,210.5253,220.5659,265.6379,55.11266,743.429,757.5404,312.8187,108.6317,0.412189,1.061623,0.086225,0.211936,0.719682,0.633457,9.919978,5.520832,8.051639,3.483123,0.227669,1.365211,15.79198,0.662115,-14.20196,-0.963524,-5.790636,-2.207398,-14.71724,-1.086913,0.028223,0.864207,1.360837,0.828068,9.079635,0.198198,9.371296,1.281786,32.29779,0.310561,712.3948,0.260478,1528.351,0.157005,-129.4408,-0.711186,1607.499,0.1111,1236.57,0.329922,-127.2536,-0.690921,2672.951,0.078528,921.3881,0.211886,-132.5281,-0.613509,-14.24849,-0.585848,30.17877,0.350912,0.07488,0.281005,-0.015511,-0.911805,0.448838,0.757813,24.09027,0.337626,-17.257,-1.117828,-13.90318,-1.028825,-23.24536,-0.848927,-5.247159,14.67757,0.049928,0.006771,0.09003,10.57129,-12.16077,-0.576614,-9.453444,2.912621,1.973684,0.191667,0.076249,0.251429,0.341653,-18.87574,youth,f,NL
train_107,39.32843,0.163158,37.26797,38.76617,39.70326,2.435291,867.0881,0,7.018374,9.999168,288.6075,0.486355,236.8316,258.1329,272.4799,35.64833,16008.77,0,-47.39659,178.8352,0.189303,1.270078,0.03911,0.058104,0.320787,0.281677,4.994101,2.621331,5.442361,3.556927,0.073073,1.479289,3.561002,4.437475,-0.971993,-15.35916,-1.757638,-5.768663,-14.83496,-1.333102,0.022311,0.575737,1.5331,0.80856,9.791171,0.240947,4.758686,3.374199,17.07805,1.077208,667.4178,0.227054,1386.243,0.107748,-150.3862,-0.529044,1631.647,0.077442,1157.537,0.275164,-141.3818,-0.57088,2526.631,0.068682,936.1002,0.218772,-142.5701,-0.557188,-12.44202,-0.996239,21.19601,0.725786,0.050231,0.383951,-0.008899,-1.933144,0.170642,0.717075,18.67157,0.577423,-5.965545,-3.168463,1.421327,7.567642,-31.34007,-0.570564,9.043786,-6.030803,0.047863,0.024802,0.033903,-3.391309,1.541369,-3.302968,-7.030152,2.491103,2.536232,0.12,0.079821,0.22125,0.218085,-27.71544,youth,f,NL
train_125,36.71062,0.053373,34.68713,36.74656,38.25149,3.564365,24.21359,15.41597,25.09605,14.47548,230.7139,0.11447,203.9386,229.6991,250.5556,46.617,338.4533,240.7278,345.3661,206.1382,0.275948,1.065994,0.037133,0.130627,0.601472,0.564339,6.773829,2.493438,5.015638,2.385883,0.093383,1.216127,3.259416,4.084401,-18.38419,-0.881771,-3.816726,-3.570849,-16.34335,-0.902091,0.0295,1.089148,1.390394,0.87771,7.870673,0.372536,2.337308,3.440062,19.5934,0.687713,767.7478,0.231338,1480.406,0.11917,-141.6273,-0.623497,1643.856,0.101816,1267.306,0.149386,-136.5536,-0.640053,2473.823,0.074985,1119.378,0.4527,-139.7301,-0.592615,-7.457777,-1.094616,23.59184,0.450603,0.073641,0.316928,-0.012904,-1.503948,0.208194,0.447842,16.39349,0.560832,-32.33335,-0.581738,-9.729677,-1.933615,-23.90129,-0.672825,1.752287,8.102692,0.050091,0.020021,0.038698,-3.055842,-11.61252,-0.78863,-12.76234,2.430556,2.473498,0.124286,0.0891,0.22625,0.345215,-26.84733,youth,f,NL
train_137,34.0631,0.043449,32.39528,34.21819,35.45583,3.060543,34.74446,38.43618,21.85517,8.70545,197.4731,0.087032,178.647,198.484,213.1953,34.54836,432.4026,481.9148,258.3006,105.2412,0.25573,1.428579,0.055603,0.06517,0.412933,0.35733,7.075938,4.526095,8.815229,5.669691,0.079758,1.709983,5.457183,2.094579,-11.64823,-0.879649,-0.522816,-13.76126,-12.30088,-0.791716,0.027223,0.962973,1.526007,0.738064,7.205607,0.355463,1.910138,1.76537,18.98002,0.5633,757.7529,0.159306,1470.479,0.140959,-143.7136,-0.612396,1609.16,0.090636,1192.001,0.215683,-145.4631,-0.580722,2524.058,0.089092,981.9221,0.206608,-148.3218,-0.539975,-9.135582,-0.746862,23.44087,0.346217,0.055506,0.327126,-0.009649,-1.986981,0.240707,0.659321,19.0416,0.531551,-20.09182,-0.618573,-4.026503,-2.386043,-16.14173,-0.945961,0.369226,5.896321,0.052402,0.020173,0.015361,0.143558,-8.16864,0.880527,-10.52653,2.164502,1.327434,0.21,0.125698,0.39,0.458367,-26.25633,youth,f,NL
train_141,36.981,0.092051,34.21347,36.23172,38.78084,4.567371,65.57494,51.72755,50.41717,53.5465,238.2795,0.240141,198.4305,222.9698,258.3521,59.92166,1131.457,1014.548,828.4357,936.5019,0.415664,1.377557,0.02989,0.085467,0.812043,0.782153,13.35061,7.268616,10.95598,5.989052,0.201292,1.526657,8.252184,1.523693,-8.791667,-1.544963,-0.910152,-9.00691,-24.17611,-0.925615,0.028122,1.227285,1.475994,0.85952,8.777374,0.28665,7.467835,1.24223,21.70606,0.450322,687.9377,0.238373,1547.687,0.146019,-125.665,-0.734985,1632.402,0.083381,1218.762,0.164787,-122.327,-0.736958,2460.499,0.091974,1184.648,0.256892,-125.8586,-0.684525,-12.33539,-0.604438,23.82713,0.335629,0.077847,0.270402,-0.018895,-0.808085,0.434149,0.774276,19.98477,0.461664,-16.52815,-1.008937,-2.573896,-3.750183,-39.08992,-0.471486,0.583595,5.090225,0.04409,0.016707,0.044032,0.141001,-3.640424,0.366206,-14.04975,2.583026,1.879699,0.212,0.069971,0.248333,0.344549,-18.63831,youth,f,L
train_143,37.66643,0.057197,36.07115,37.68573,39.31507,3.243923,28.96746,15.66686,53.08014,28.60204,244.2263,0.124434,220.9415,242.9967,266.4522,45.51071,411.6241,226.1379,759.4409,453.2563,0.468848,1.316313,0.019704,0.173112,0.795828,0.776124,16.04874,9.572473,11.23144,8.656536,0.329132,1.697436,6.144347,2.166546,-1.467669,-9.192133,-6.394567,-1.92306,-23.01033,-0.828101,0.02597,1.113215,1.632994,0.904601,8.952041,0.311888,13.87508,0.707841,28.16504,0.261155,734.5404,0.16641,1364.204,0.115716,-136.6765,-0.640036,1779.454,0.09405,969.9337,0.201094,-138.7429,-0.592813,2728.746,0.062277,1069.431,0.376017,-139.5773,-0.580838,-15.53627,-0.598319,24.85565,0.368681,0.061876,0.338546,-0.029489,-0.51545,0.613775,0.6216,18.47572,0.578112,-4.618015,-3.776299,-16.25418,-0.759254,-40.88708,-0.437161,-3.300341,11.30957,0.036377,0.012962,0.192105,-0.155615,-0.302443,-1.422142,-13.94051,2.8,2.44898,0.13,0.101325,0.22,0.24419,-16.44066,youth,f,L
train_147,37.49743,0.052267,35.61243,37.28221,38.6545,3.042065,30.97658,15.77048,24.6987,8.689415,241.4889,0.118063,215.1506,237.0026,256.4692,41.3186,451.0322,254.7171,356.2938,161.7278,0.28599,1.272567,0.023532,0.060825,0.529955,0.506423,8.194613,4.328633,8.534127,5.632625,0.150076,1.421335,9.333421,1.429713,-4.394197,-3.491091,-6.144283,-1.461998,-10.98196,-1.73687,0.025278,1.056808,1.261356,0.781357,9.384044,0.312443,13.18313,0.923807,30.58663,0.28185,691.0732,0.251465,1495.61,0.130488,-135.3401,-0.645258,1625.985,0.132956,1213.066,0.293922,-125.6312,-0.69339,2567.94,0.105976,1093.125,0.405465,-130.8297,-0.618628,-15.63185,-0.592829,29.53837,0.313039,0.080717,0.258737,-0.013559,-1.466193,0.320907,0.672035,22.10769,0.334722,-14.11418,-1.346217,-12.64349,-0.77394,-23.61194,-0.877366,-2.88347,11.30987,0.03434,0.022972,0.035521,0.685958,2.105873,-1.795634,-2.391686,2.745098,2,0.196,0.044542,0.235,0.342673,-21.50131,youth,f,NL
train_150,34.07812,0.023794,33.18674,34.20455,34.69436,1.507614,37.92399,46.28659,13.28621,7.711522,197.1088,0.046681,187.0062,198.3306,204.0262,17.02007,452.4563,567.4908,157.6342,91.38513,0.169392,0.993162,0.034866,0.061215,0.333312,0.298445,4.079557,1.9865,4.799254,2.565585,0.063522,1.466282,12.40722,1.346549,1.398349,8.076256,-1.35779,-7.798846,-15.80951,-0.901537,0.018231,1.115004,1.05269,0.650244,9.652094,0.228047,7.8618,1.000084,33.51941,0.304362,688.0886,0.233446,1358.282,0.151115,-127.6135,-0.695964,1693.2,0.148647,1060.909,0.238144,-130.2342,-0.64038,2635.526,0.099456,1020.656,0.330415,-133.5694,-0.595103,-20.71224,-0.417025,31.19087,0.322518,0.060998,0.326361,-0.018411,-1.055331,0.128385,0.799997,29.16132,0.357723,4.81735,2.995898,-7.418389,-1.798464,-25.9854,-0.553078,-1.049159,8.78655,0.04779,0.025041,0.023024,1.461142,-0.900867,2.718732,-9.209692,3.474904,1.574803,0.2475,0.259748,0.292,0.381072,-28.48427,youth,f,NL
train_165,36.96268,0.048391,35.34192,36.17733,39.03006,3.688137,19.66055,2.717738,10.57895,5.952255,233.8462,0.1052,211.7963,222.2833,262.1069,50.31058,266.1862,31.48293,139.6525,69.35155,0.402419,0.961747,0.088264,0.248318,0.735216,0.646952,7.435503,3.937858,4.97928,3.835921,0.144221,1.225708,21.20598,0.477668,-6.132709,-2.090857,-21.45275,-0.413493,-25.35186,-0.602767,0.01786,1.108165,1.113409,1.074321,10.11836,0.284332,4.92851,1.678472,19.13039,0.486951,719.0933,0.227191,1376.444,0.177668,-126.3135,-0.721951,1711.656,0.174743,1091.78,0.326743,-126.9577,-0.674539,2625.383,0.080935,1053.479,0.330018,-127.0204,-0.672986,-14.69162,-0.471951,19.61252,0.450708,0.075334,0.157993,-0.032827,-0.350883,0.270185,0.744328,20.4014,0.426654,-7.553443,-2.364163,-21.34174,-0.360819,-35.99468,-0.363904,-13.324,22.56404,0.079701,-0.021747,0.061058,21.8072,-5.05832,-21.51555,-18.29627,2.431611,2.160494,0.18,0.074066,0.22875,0.30706,-21.14606,youth,f,L
