@relation 'GenevaExtended_2014_Acoustic_Parameters_Functionals_over_full_input: -C 0'

@attribute name string
@attribute F0semitoneFrom27.5Hz_sma3nz_amean numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevNorm numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile20.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile50.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_percentile80.0 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2 numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope numeric
@attribute F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope numeric
@attribute F0linearHz_sma3nz_amean numeric
@attribute F0linearHz_sma3nz_stddevNorm numeric
@attribute F0linearHz_sma3nz_percentile20.0 numeric
@attribute F0linearHz_sma3nz_percentile50.0 numeric
@attribute F0linearHz_sma3nz_percentile80.0 numeric
@attribute F0linearHz_sma3nz_pctlrange0-2 numeric
@attribute F0linearHz_sma3nz_meanRisingSlope numeric
@attribute F0linearHz_sma3nz_stddevRisingSlope numeric
@attribute F0linearHz_sma3nz_meanFallingSlope numeric
@attribute F0linearHz_sma3nz_stddevFallingSlope numeric
@attribute loudness_sma3_amean numeric
@attribute loudness_sma3_stddevNorm numeric
@attribute loudness_sma3_percentile20.0 numeric
@attribute loudness_sma3_percentile50.0 numeric
@attribute loudness_sma3_percentile80.0 numeric
@attribute loudness_sma3_pctlrange0-2 numeric
@attribute loudness_sma3_meanRisingSlope numeric
@attribute loudness_sma3_stddevRisingSlope numeric
@attribute loudness_sma3_meanFallingSlope numeric
@attribute loudness_sma3_stddevFallingSlope numeric
@attribute spectralFlux_sma3_amean numeric
@attribute spectralFlux_sma3_stddevNorm numeric
@attribute mfcc1_sma3_amean numeric
@attribute mfcc1_sma3_stddevNorm numeric
@attribute mfcc2_sma3_amean numeric
@attribute mfcc2_sma3_stddevNorm numeric
@attribute mfcc3_sma3_amean numeric
@attribute mfcc3_sma3_stddevNorm numeric
@attribute mfcc4_sma3_amean numeric
@attribute mfcc4_sma3_stddevNorm numeric
@attribute jitterLocal_sma3nz_amean numeric
@attribute jitterLocal_sma3nz_stddevNorm numeric
@attribute shimmerLocaldB_sma3nz_amean numeric
@attribute shimmerLocaldB_sma3nz_stddevNorm numeric
@attribute HNRdBACF_sma3nz_amean numeric
@attribute HNRdBACF_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-H2_sma3nz_amean numeric
@attribute logRelF0-H1-H2_sma3nz_stddevNorm numeric
@attribute logRelF0-H1-A3_sma3nz_amean numeric
@attribute logRelF0-H1-A3_sma3nz_stddevNorm numeric
@attribute F1frequency_sma3nz_amean numeric
@attribute F1frequency_sma3nz_stddevNorm numeric
@attribute F1bandwidth_sma3nz_amean numeric
@attribute F1bandwidth_sma3nz_stddevNorm numeric
@attribute F1amplitudeLogRelF0_sma3nz_amean numeric
@attribute F1amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F2frequency_sma3nz_amean numeric
@attribute F2frequency_sma3nz_stddevNorm numeric
@attribute F2bandwidth_sma3nz_amean numeric
@attribute F2bandwidth_sma3nz_stddevNorm numeric
@attribute F2amplitudeLogRelF0_sma3nz_amean numeric
@attribute F2amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute F3frequency_sma3nz_amean numeric
@attribute F3frequency_sma3nz_stddevNorm numeric
@attribute F3bandwidth_sma3nz_amean numeric
@attribute F3bandwidth_sma3nz_stddevNorm numeric
@attribute F3amplitudeLogRelF0_sma3nz_amean numeric
@attribute F3amplitudeLogRelF0_sma3nz_stddevNorm numeric
@attribute alphaRatioV_sma3nz_amean numeric
@attribute alphaRatioV_sma3nz_stddevNorm numeric
@attribute hammarbergIndexV_sma3nz_amean numeric
@attribute hammarbergIndexV_sma3nz_stddevNorm numeric
@attribute slopeV0-500_sma3nz_amean numeric
@attribute slopeV0-500_sma3nz_stddevNorm numeric
@attribute slopeV500-1500_sma3nz_amean numeric
@attribute slopeV500-1500_sma3nz_stddevNorm numeric
@attribute spectralFluxV_sma3nz_amean numeric
@attribute spectralFluxV_sma3nz_stddevNorm numeric
@attribute mfcc1V_sma3nz_amean numeric
@attribute mfcc1V_sma3nz_stddevNorm numeric
@attribute mfcc2V_sma3nz_amean numeric
@attribute mfcc2V_sma3nz_stddevNorm numeric
@attribute mfcc3V_sma3nz_amean numeric
@attribute mfcc3V_sma3nz_stddevNorm numeric
@attribute mfcc4V_sma3nz_amean numeric
@attribute mfcc4V_sma3nz_stddevNorm numeric
@attribute alphaRatioUV_sma3nz_amean numeric
@attribute hammarbergIndexUV_sma3nz_amean numeric
@attribute slopeUV0-500_sma3nz_amean numeric
@attribute slopeUV500-1500_sma3nz_amean numeric
@attribute spectralFluxUV_sma3nz_amean numeric
@attribute mfcc1UV_sma3nz_amean numeric
@attribute mfcc2UV_sma3nz_amean numeric
@attribute mfcc3UV_sma3nz_amean numeric
@attribute mfcc4UV_sma3nz_amean numeric
@attribute loudnessPeaksPerSec numeric
@attribute VoicedSegmentsPerSec numeric
@attribute MeanVoicedSegmentLengthSec numeric
@attribute StddevVoicedSegmentLengthSec numeric
@attribute MeanUnvoicedSegmentLength numeric
@attribute StddevUnvoicedSegmentLength numeric
@attribute equivalentSoundLevel_dBp numeric
@attribute Speaker_ID {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,207,208,210,211,212,213,214,215,216,217,218,219,220,222,223,224,225,226,227,228,229,230}
@attribute Gender {m,f}
@attribute Extraversion {E,NE}
@attribute Agreeableness {A,NA}
@attribute Conscientiousness {C,NC}
@attribute Neuroticism {N,NN}
@attribute Openness {O,NO}

@data
devel_171,23.05239,0.092656,21.36252,22.71391,24.48141,3.118889,152.155,133.0205,24.83802,48.71314,105.0041,0.139143,94.45642,102.1477,113.1243,18.66787,921.3199,853.3932,183.6805,373.2498,0.264668,0.613189,0.106646,0.246268,0.378868,0.272222,3.943045,2.340894,3.720549,1.844219,0.058679,0.807646,15.745,0.703131,8.759959,1.222703,2.563878,4.475681,-10.70013,-1.411914,0.024274,1.061478,1.400862,0.941045,4.847885,0.265944,1.131689,3.087205,19.85799,0.343759,553.5257,0.406253,1500.644,0.161119,-104.6405,-0.919526,1495.238,0.136868,1182.767,0.234151,-110.1863,-0.818804,2439.814,0.065259,1000.717,0.44616,-111.8436,-0.791546,-12.85312,-0.360492,20.65526,0.27384,0.049678,0.377492,-0.007561,-1.971965,0.070047,0.767678,20.09614,0.357772,7.92365,1.527413,-0.058899,-231.4741,-17.91665,-0.76107,-7.387125,14.58951,0.023446,0.008215,0.04803,11.98999,9.531756,4.908977,-4.148947,5.005005,3.31992,0.132727,0.109247,0.148485,0.117657,-31.37752,214,m,NE,A,NC,NN,NO
devel_172,27.39279,0.11492,24.96344,27.94083,29.74187,4.778433,58.78482,49.05621,43.00053,32.25723,136.0015,0.17612,116.2967,138.1226,153.2617,36.96503,449.2318,385.6442,314.7254,195.3532,0.50787,0.628017,0.226209,0.452086,0.754934,0.528725,7.726781,3.875728,7.194817,3.641694,0.168289,0.720282,9.103703,1.359541,10.94774,1.116005,6.95091,2.013293,-8.713315,-1.487758,0.032389,1.113769,1.559296,0.788278,5.180418,0.396942,3.516521,2.007567,20.32815,0.360884,828.8765,0.277403,1310.337,0.235402,-114.8169,-0.77848,1772.692,0.128336,1209.903,0.340868,-115.0548,-0.757056,2610.409,0.082955,1122.002,0.406048,-115.5273,-0.749876,-10.18995,-0.61734,17.11222,0.403841,0.047085,0.579611,0.001113,18.16488,0.207529,0.587129,14.53499,0.629289,12.42067,1.058778,5.972996,2.695481,-13.42453,-0.936523,-3.551486,10.5199,0.025202,0.013389,0.137356,4.577404,9.784745,7.917321,-4.958939,5.205205,3.822938,0.109737,0.13585,0.131316,0.104155,-23.83807,172,m,NE,NA,NC,NN,NO
devel_173,33.26502,0.198808,28.46737,30.71662,38.61105,10.14367,521.9433,659.9523,142.7488,128.8807,206.6919,0.595461,142.3845,162.1413,256.9552,114.5708,5338.283,5648.151,2479.932,2154.994,0.717297,0.59746,0.288878,0.678428,1.141315,0.852438,12.11133,5.259907,10.99477,6.01982,0.274933,0.686656,-7.79342,-1.503685,1.274335,13.1794,-19.37485,-0.860306,-35.56109,-0.468658,0.038282,1.101817,1.629179,0.748634,2.517591,1.539253,0.057673,163.8645,2.739276,3.568979,939.449,0.231055,1037.264,0.303737,-120.0836,-0.786153,1950.882,0.128617,1123.996,0.439405,-114.3356,-0.823234,2721.166,0.075601,1116.787,0.295416,-111.7864,-0.863052,-1.835531,-3.746372,6.2019,1.150303,0.096313,0.214868,-0.016575,-1.223656,0.326628,0.549004,-3.797333,-2.236817,-0.06634,-252.7768,-27.71951,-0.668217,-34.08315,-0.471537,4.617213,0.812903,0.079836,-0.000483,0.240932,-10.8171,2.287584,-13.33679,-36.46663,5.505506,3.729839,0.104324,0.074997,0.151429,0.139737,-21.73289,166,m,E,NA,C,N,NO
devel_174,29.62417,0.071971,27.58992,29.35867,31.69424,4.104322,51.34492,43.72716,26.25403,19.48974,153.4039,0.125669,135.3471,149.9079,171.5627,36.21558,475.0649,425.6692,250.0879,192.9509,0.710073,0.410369,0.437694,0.681153,0.962375,0.524681,7.648017,3.617156,6.228881,3.599007,0.32647,0.506436,23.86503,0.471811,6.81601,1.905947,-1.871226,-5.199264,-8.748515,-1.423955,0.021407,1.274422,0.90963,0.760078,7.472317,0.270871,7.894535,1.001863,31.31369,0.233876,564.0286,0.232527,1449.365,0.106828,-108.8459,-0.845388,1539.203,0.122789,1112.285,0.227228,-114.4872,-0.751461,2516.888,0.076971,1013.785,0.343124,-119.3316,-0.678541,-18.4678,-0.330817,29.4934,0.220194,0.023199,0.796882,-0.023927,-0.523103,0.356755,0.494832,29.0394,0.260438,6.563431,2.473999,-4.264499,-2.449868,-12.87712,-1.041128,-12.30918,21.2769,0.004357,-0.013254,0.299359,19.31317,7.190654,0.353501,-5.08041,4.104104,3.31992,0.132727,0.11553,0.143824,0.132221,-18.35177,230,m,NE,A,NC,N,NO
devel_175,27.24311,0.082766,25.28921,26.79088,29.3848,4.095592,65.0469,80.41588,28.12651,22.16618,133.8366,0.135805,118.5089,129.2467,150.1708,31.66185,507.7833,590.7415,236.1264,190.4448,0.512492,0.526429,0.25761,0.515891,0.7645,0.50689,7.726649,3.883146,6.776376,3.052355,0.198575,0.694876,17.41109,0.836769,11.65017,1.248434,2.243716,6.044392,-9.002069,-1.587887,0.030506,0.96304,1.354003,0.759911,6.239931,0.306875,4.29609,1.436425,26.36063,0.264521,548.1204,0.31002,1466.288,0.156513,-83.93855,-1.086643,1515.862,0.113434,1102.082,0.308865,-91.8581,-0.915321,2496.595,0.064492,973.7611,0.397507,-94.05372,-0.876082,-15.30359,-0.407304,23.61114,0.319874,0.043745,0.536868,-0.012429,-1.377578,0.230708,0.572017,23.02258,0.423178,14.57583,1.006145,1.655548,9.278208,-12.42214,-1.163624,-6.851928,15.25458,0.026854,0.005892,0.152632,9.150754,7.159394,3.042477,-4.023473,5.505506,3.018109,0.189333,0.115612,0.122,0.114554,-21.97561,222,m,NE,NA,C,NN,O
devel_176,26.959,0.150222,22.79842,27.09921,30.21321,7.414795,58.30481,61.39463,66.44122,72.14307,134.274,0.248187,102.6292,131.5771,157.5048,54.87566,427.5736,434.874,663.2905,702.2091,0.484792,0.569665,0.250093,0.455908,0.708794,0.458701,8.248251,4.847637,7.552938,4.286502,0.201397,0.794639,12.4545,1.147817,9.702538,1.436881,-1.968451,-7.267099,-13.0606,-1.137276,0.042234,1.057519,1.901157,0.763666,5.285285,0.454124,2.65981,3.010845,25.77983,0.290164,574.6837,0.376725,1403.575,0.146551,-121.8093,-0.761228,1582.819,0.149242,1061.623,0.400263,-126.9524,-0.674429,2531.028,0.096897,935.0103,0.429866,-128.1061,-0.657224,-15.51985,-0.455757,23.45552,0.305019,0.056759,0.448271,-0.014184,-1.3422,0.282932,0.597191,20.39609,0.488232,13.53086,1.074953,-4.218345,-3.885833,-19.18034,-0.815976,-5.423719,12.7796,0.032031,0.001191,0.148941,7.403964,7.306796,-0.48104,-9.169201,5.905906,3.118712,0.118065,0.085663,0.181936,0.161314,-22.48787,182,m,E,NA,NC,NN,NO
devel_177,26.78903,0.053462,25.51916,26.85032,28.184,2.664839,27.24537,13.24715,92.90422,204.8759,129.6826,0.08148,120.1204,129.7005,140.08,19.95953,204.7142,107.0199,685.8134,1513.356,0.544317,0.618354,0.295219,0.465707,0.778359,0.48314,8.806561,4.582447,11.20772,5.975012,0.2186,0.721913,16.52599,0.966377,8.467315,1.420936,-0.777371,-16.25381,-9.069556,-1.277875,0.042597,1.706039,1.71368,0.687245,5.430259,0.330188,6.408119,0.81535,27.5717,0.312393,615.5362,0.346226,1550.644,0.144152,-98.87411,-0.939022,1545.15,0.155971,1186.953,0.308136,-101.2788,-0.868313,2520.323,0.082858,923.3932,0.28148,-104.9258,-0.806689,-15.05046,-0.486761,24.48379,0.318607,0.038285,0.484282,-0.014705,-1.007881,0.261801,0.620427,23.96808,0.449381,9.420926,1.37902,-0.704151,-19.43906,-10.31676,-1.200845,-5.155872,13.37334,0.031173,0.000217,0.176146,7.571288,7.41432,-0.543431,-8.257023,5.341247,3.323263,0.150909,0.131665,0.156667,0.140079,-21.58519,147,m,NE,NA,NC,N,O
devel_178,25.96298,0.128486,22.95078,25.51048,28.47863,5.527857,155.0587,141.9987,37.85594,22.64423,125.6556,0.209336,103.5643,120.0473,142.4952,38.93092,1074.463,964.7044,291.3881,184.9667,0.421772,0.548514,0.207392,0.394964,0.639334,0.431942,7.495911,3.56295,6.971226,3.254471,0.163751,0.689552,17.58658,0.799057,8.001172,1.924404,2.899266,5.110602,-12.10796,-1.247998,0.039305,1.07512,1.496778,0.823815,5.085334,0.405647,3.45028,1.823816,23.52917,0.357594,609.4406,0.369145,1444.539,0.199562,-116.1473,-0.772512,1576.174,0.165397,1129.396,0.336503,-119.034,-0.708804,2491.326,0.105371,929.1838,0.33737,-120.2581,-0.690176,-15.7602,-0.466126,23.14821,0.325296,0.042844,0.550578,-0.01682,-1.176004,0.196661,0.591359,24.30721,0.434158,10.05098,1.571229,2.073762,7.962057,-17.95858,-0.743483,-7.537739,15.50807,0.025986,0.000365,0.135304,12.09917,6.501657,3.451344,-7.264171,6.506506,4.024145,0.10125,0.103687,0.12725,0.105641,-24.36219,217,m,E,A,C,NN,NO
devel_179,21.70359,0.064542,20.39091,21.77339,22.8242,2.433292,64.53882,90.53553,13.18534,17.92961,96.65369,0.080564,89.3019,96.72556,102.7785,13.47659,363.3705,524.1874,74.93948,99.17361,0.559288,0.565996,0.228906,0.526155,0.831435,0.602528,8.244294,6.054363,8.284975,4.420094,0.176706,0.731779,10.02338,1.218523,11.03218,1.057515,1.087247,10.75911,-13.69815,-0.916728,0.022279,0.873437,1.059605,0.862069,4.725923,0.254973,0.539182,6.030048,20.66339,0.31945,581.0953,0.370632,1389.737,0.132605,-143.4484,-0.615332,1624.85,0.142487,1101.017,0.369781,-147.3427,-0.557014,2487.697,0.082793,987.9556,0.319915,-147.2823,-0.558182,-14.51728,-0.338065,20.13033,0.263724,0.042567,0.341417,-0.01631,-0.927977,0.17925,0.657535,19.79249,0.360793,19.0719,0.669795,-0.958549,-16.55731,-21.63392,-0.552371,-3.557219,9.512095,0.032795,-0.000344,0.175101,6.197818,7.851512,1.873656,-10.3937,4.904905,2.014099,0.1295,0.107957,0.347,0.204722,-22.84285,207,m,NE,NA,NC,N,NO
devel_180,29.20203,0.200308,26.03808,27.96423,30.86555,4.827463,123.4678,159.5412,128.9467,126.576,163.3663,0.736265,123.7494,138.311,163.5773,39.82791,4469.876,5185.95,3097.292,1766.573,0.411897,0.749667,0.138779,0.346292,0.62588,0.487101,7.252289,3.657476,5.850138,4.484189,0.123621,0.909775,3.385834,4.148071,0.572599,21.45341,-14.20793,-1.453851,-22.37338,-0.77552,0.035678,1.329041,1.466013,0.827037,4.864882,0.440837,-1.608014,-4.281691,14.26814,0.791275,862.1343,0.239177,1221.903,0.264778,-110.9858,-0.903211,1805.138,0.135245,1349.61,0.346521,-112.5476,-0.848397,2591.795,0.069209,1052.386,0.436476,-111.5163,-0.861702,-9.034728,-0.983267,14.89421,0.584529,0.094328,0.234662,-0.020316,-1.112864,0.172618,0.724724,9.381776,1.256428,-1.718581,-7.133458,-24.6044,-0.843294,-30.72805,-0.433797,-0.453636,8.283237,0.049228,0.005664,0.084305,-1.202439,2.531065,-5.980602,-15.93244,3.50438,3.278689,0.122692,0.108329,0.19,0.163067,-26.10851,174,m,NE,A,NC,NN,NO
devel_181,29.73548,0.11117,26.97315,30.10114,32.6357,5.662554,173.315,133.3416,25.80163,9.177299,155.9941,0.187459,130.6118,156.6336,181.1555,50.54373,1484.883,1160.965,233.9986,102.2102,0.63063,0.573501,0.259707,0.629628,0.982276,0.722569,10.4378,4.896251,8.857459,3.447412,0.286765,0.696007,13.9012,0.859875,3.708117,3.955802,-3.335311,-4.382932,-15.27783,-0.919321,0.030536,0.912691,1.722829,0.799569,5.379126,0.473459,2.868727,3.214811,21.06985,0.33156,713.4992,0.283272,1484.863,0.166838,-117.3772,-0.770629,1622.079,0.126172,1185.454,0.283382,-118.7963,-0.729789,2526.936,0.067135,1006.54,0.378663,-120.471,-0.703199,-11.79697,-0.52411,20.69634,0.333357,0.064248,0.376355,-0.015957,-1.126642,0.37322,0.51015,17.91898,0.502696,0.337869,45.7152,-6.401248,-2.574631,-20.74391,-0.670962,-7.767446,15.1597,0.036951,-0.002852,0.217942,11.04311,6.385989,-1.001184,-11.32006,6.006006,4.225352,0.092857,0.05828,0.120698,0.083063,-20.30471,151,m,E,NA,C,N,O
devel_182,29.13063,0.121097,26.78948,27.65662,31.96993,5.180454,98.86342,96.22977,207.5136,325.5517,151.3543,0.23332,129.2475,135.8788,174.3126,45.06516,851.6921,713.7277,2730.135,3986.223,0.279702,0.584155,0.163286,0.239271,0.37036,0.207074,4.324059,2.65677,3.507623,2.011773,0.103729,0.54374,18.26272,0.704636,19.89793,0.582739,6.142537,1.709583,-1.69223,-10.28815,0.027291,0.74803,1.174912,0.81228,6.668099,0.245244,11.55864,0.769494,29.06038,0.312479,599.1047,0.228107,1375.482,0.117078,-143.5233,-0.570128,1637.298,0.090233,1048.265,0.298646,-148.0833,-0.506651,2612.68,0.064465,951.6625,0.350645,-148.5588,-0.499839,-18.96342,-0.360967,26.12008,0.305763,0.003385,7.088683,-0.018122,-0.630727,0.140625,0.504181,25.59877,0.315,19.45575,0.751078,-0.169578,-65.92236,-13.70854,-1.31933,-13.33432,21.07713,-0.022968,0.003902,0.088015,14.97679,20.10058,8.906184,3.57619,4.504505,3.121853,0.087097,0.077634,0.213226,0.165985,-28.79416,192,f,NE,A,C,NN,O
devel_183,32.85073,0.071549,30.72556,32.70782,34.86295,4.137392,78.90641,114.0539,30.66386,26.38991,185.165,0.140359,162.3007,181.9021,206.017,43.71629,826.814,1170.729,317.362,267.9841,0.473462,0.566919,0.232558,0.445955,0.691027,0.458469,7.207655,3.093003,7.175761,3.827299,0.196864,0.731148,10.52135,1.623897,14.25241,0.790313,-0.893227,-14.27851,-19.61621,-0.92215,0.036168,1.184321,1.410779,0.839638,8.769023,0.27322,11.13514,0.662396,26.1091,0.330771,612.0934,0.291779,1360.116,0.14395,-99.5983,-0.89043,1632.537,0.12831,1026.187,0.272319,-105.1887,-0.773276,2571.621,0.072378,957.2159,0.330079,-105.3457,-0.769957,-16.30467,-0.570806,23.02834,0.455116,0.059784,0.332397,-0.01634,-1.073682,0.239629,0.596762,19.57183,0.660712,16.81466,0.665541,-2.397813,-6.043735,-28.21733,-0.593532,-1.431429,7.906915,0.030023,0.00759,0.147618,-0.107396,11.28522,0.98058,-9.164527,5.205205,3.521127,0.146,0.137096,0.117429,0.10185,-21.63004,202,f,NE,NA,C,N,NO
train_001,32.54093,0.096498,30.56566,32.5157,33.99723,3.431564,417.0246,968.71,27.86053,18.33772,184.6189,0.362298,160.7331,179.8968,195.9684,35.23532,1245.562,350.9775,69.47354,142.9782,0.600914,0.590782,0.275201,0.539103,0.940555,0.665354,9.532321,8.304475,7.571975,4.477314,0.218597,0.79659,1.14274,13.10625,8.532968,1.762858,1.762837,7.148911,-34.72161,-0.454119,0.025761,0.949922,1.454777,0.802801,5.433211,0.601052,10.13921,0.851609,13.11727,0.697261,628.801,0.339909,1420.373,0.168284,-113.3459,-0.817982,1655.861,0.112965,1096.772,0.433476,-117.2616,-0.73593,2512.293,0.073807,1068.354,0.313811,-113.2521,-0.795559,-5.976708,-1.24772,10.29617,0.857708,0.068344,0.230971,-0.014188,-1.012291,0.238249,0.678886,9.551319,1.025329,10.9344,1.453131,-1.410797,-9.773787,-40.59373,-0.396809,4.367983,2.092554,0.049894,0.007495,0.201637,-5.996993,6.376647,4.64424,-29.67979,4.604605,3.219316,0.132188,0.100801,0.168333,0.106617,-22.98977,51,f,NE,NA,NC,N,NO
train_002,25.19619,0.083294,23.49122,25.12576,26.7149,3.223675,48.51742,43.19799,15.42468,9.578406,118.7507,0.122262,106.8241,117.3959,128.6951,21.87103,257.3092,162.5236,113.0048,64.84171,0.410413,0.545427,0.175266,0.410935,0.626876,0.45161,7.341164,4.003327,6.774054,3.28637,0.199854,0.724143,23.00752,0.724788,12.05195,1.191536,-6.155413,-2.348119,-15.61959,-0.873959,0.033439,0.830319,1.677399,0.838329,5.327011,0.385333,0.200334,23.97026,32.52006,0.210707,488.6512,0.296473,1362.739,0.135447,-77.70338,-1.222157,1464.339,0.161194,1014.081,0.24938,-89.58302,-0.953481,2484.908,0.076828,872.1146,0.340711,-93.97272,-0.870655,-21.30129,-0.333639,30.62478,0.257852,0.054119,0.380717,-0.02246,-0.891871,0.245556,0.586009,30.25558,0.328362,14.88745,0.943155,-6.907247,-2.32986,-20.20579,-0.620641,-9.289959,17.63817,0.041037,0.000058,0.135282,12.32264,8.050591,-5.094339,-8.969119,5.805806,3.323263,0.170909,0.139074,0.113125,0.104655,-21.28649,97,m,E,A,C,N,O
train_003,35.64755,0.081682,33.269,35.0271,38.65463,5.385628,120.1954,155.5651,22.93796,10.71871,218.7407,0.176086,187.8985,207.9875,256.4656,68.56717,952.7338,1027.671,291.152,130.473,0.49996,0.570197,0.25212,0.475895,0.735133,0.483013,8.498174,5.120039,6.814079,3.676717,0.210427,0.701356,13.94627,0.969414,8.33147,1.777982,-4.189175,-4.144914,-7.389084,-1.987383,0.023234,0.939819,1.236209,1.004413,10.25828,0.245016,9.98354,0.963675,24.35036,0.319944,659.265,0.26046,1401.698,0.141732,-111.068,-0.78413,1647.871,0.138011,1052.37,0.267765,-110.8128,-0.727284,2624.931,0.075861,987.4055,0.29649,-112.7467,-0.697717,-17.44712,-0.430244,26.50391,0.352579,0.035262,0.759092,-0.015837,-0.974556,0.249835,0.590043,20.76584,0.458175,9.250511,1.789462,-10.93938,-1.746433,-13.23999,-1.041161,-7.076009,14.74694,0.003256,0.00678,0.169217,6.675311,7.51457,3.179399,-0.955227,6.006006,3.621731,0.134444,0.106261,0.124571,0.118956,-21.01428,74,f,E,NA,C,N,O
train_004,29.22248,0.179513,25.25404,27.15875,31.7152,6.461163,131.1444,107.3362,70.30865,51.12,156.9663,0.385429,118.2712,132.0198,171.7655,53.49428,1169.122,1099.555,630.751,437.394,0.546644,0.502394,0.280777,0.512371,0.813419,0.532642,6.752765,4.345388,6.767043,4.120113,0.217422,0.72004,15.39979,0.781799,1.958584,6.908911,-8.10776,-1.549333,-17.12995,-0.623961,0.036123,1.269354,1.483208,0.84471,5.149497,0.488286,3.009701,2.435829,20.9984,0.405877,566.9317,0.382218,1496.083,0.173555,-124.879,-0.728015,1502.785,0.144437,1162.546,0.287272,-126.3605,-0.685904,2443.433,0.070836,992.6288,0.417067,-128.7982,-0.649008,-12.71597,-0.471009,22.39633,0.317078,0.066605,0.231676,-0.019791,-0.948428,0.284649,0.586526,19.56329,0.448659,0.611052,27.79738,-10.9184,-1.300452,-19.38991,-0.553686,-8.661715,17.39766,0.057105,-0.008066,0.176579,12.65669,2.884084,-6.252819,-15.78982,4.504505,3.822938,0.092368,0.071024,0.152432,0.136211,-22.6469,45,m,NE,A,NC,NN,O
train_006,28.90973,0.082851,26.71427,28.45053,30.85314,4.138872,137.5701,168.9205,30.97189,17.9292,147.5247,0.143683,128.6822,142.2465,163.4445,34.7623,1209.808,1446.972,257.0665,156.9425,0.67669,0.498026,0.32956,0.728598,0.968924,0.639364,10.26711,5.018006,8.302602,3.970315,0.252898,0.585976,6.02352,2.294789,14.87612,0.831731,-0.236787,-66.7139,-6.179014,-2.092511,0.029163,1.007524,1.333645,0.811719,5.092007,0.392899,6.365352,1.143696,17.30725,0.400025,751.9498,0.359174,1317.98,0.255108,-116.9786,-0.767962,1712.957,0.171591,1127.135,0.361391,-116.3706,-0.749822,2638.217,0.074409,1022.614,0.351246,-116.0179,-0.75526,-8.853058,-0.61323,15.26062,0.406258,0.048811,0.47308,-0.007816,-2.176033,0.293874,0.441395,11.95658,0.7481,15.81464,0.759795,-4.343013,-4.21549,-10.02896,-1.153961,-1.667803,8.238222,0.018414,0.006453,0.221526,1.180263,14.06963,3.130827,-2.884493,6.506506,3.524673,0.118571,0.094541,0.153939,0.122745,-21.88638,102,m,E,NA,C,N,NO
train_008,29.74548,0.109004,27.35579,28.94182,32.45897,5.103182,112.4673,157.0309,37.54196,25.94639,156.1637,0.202824,133.5538,146.354,179.3164,45.76266,1010.497,1345.208,348.2041,263.5379,0.533796,0.691222,0.180638,0.466731,0.856768,0.67613,10.05588,5.280327,8.940772,4.529285,0.209065,0.785109,10.98709,1.604605,15.21145,1.205537,0.058796,251.504,-5.363461,-3.033984,0.038941,0.970492,1.454556,0.830654,6.331394,0.409739,9.104491,1.037218,22.54398,0.389327,580.0587,0.337633,1383.426,0.163534,-101.5021,-0.88834,1592.089,0.149745,1046.899,0.427477,-105.8664,-0.79103,2558.068,0.07203,902.4603,0.342808,-105.6572,-0.791917,-13.86477,-0.67623,20.55326,0.460459,0.042801,0.656317,-0.010445,-1.63563,0.242282,0.644516,17.88493,0.660964,18.2429,1.02227,-3.663968,-4.062636,-11.47433,-1.34082,-4.498213,12.98762,0.018082,0.011334,0.173155,3.226072,11.90984,4.186432,1.681577,4.804805,3.722334,0.132973,0.14781,0.112368,0.110488,-22.44627,98,m,E,NA,C,N,O
